"","X0.100","X1.100","X2.100","X3.100","X4.100","X5.100","X6.100"
"1",0.0681736798834746,0.0616568383587292,0.146279550855797,0.0880555093180526,0.0711984648391267,0.489958245266736,0.0746777114780838
"2",0.0723131146806497,0.456897840755067,0.0946912086905981,0.0943276172153364,0.108934782582463,0.0936455720940437,0.0791898639818417
"3",0.0743015056520466,0.471026206408193,0.0976192856066684,0.0944795565148497,0.0882385538080976,0.0926962894820493,0.0816386025280949
"4",0.0876599568667334,0.0885597077411907,0.417492583265219,0.112878594859645,0.091805094462505,0.105260892240739,0.0963431705639683
"5",0.34958394532755,0.0801151396075877,0.10506635532321,0.133010958195079,0.141026589078395,0.0921608146074434,0.0990361978607358
"6",0.0658139997001648,0.0642617583476659,0.213258721664718,0.0818225883741277,0.0736606023043641,0.0843439230839009,0.416838406525059
"7",0.0938063078950653,0.0791674338169995,0.416888140818886,0.113263960466788,0.0977348160208925,0.103253094809469,0.0958862461719004
"8",0.104046300856106,0.0888702794234004,0.101062335262542,0.128477749449932,0.34188457346027,0.128050761329792,0.107608000217958
"9",0.498243817150455,0.0687685535887417,0.0751196877804441,0.0894167343393007,0.0830552027097206,0.105040396589137,0.0803556078422011
"10",0.267069658276238,0.0587098225929031,0.0622850067453581,0.0756772195414216,0.0638829594129059,0.0785739439634613,0.393801389467712
"11",0.111556749058274,0.0900063097848508,0.102354216890486,0.12659855691917,0.145623283603496,0.314877328546354,0.108983555197369
"12",0.0686697424708725,0.0643272991925561,0.0690565383000083,0.0994038037703618,0.0830502745425908,0.0891113777793513,0.526380963944259
"13",0.135482119509255,0.0846079231745293,0.150713159600368,0.111826831571833,0.292400865322883,0.122522146963479,0.102446953857651
"14",0.0742408933132045,0.470641961166111,0.0967918808159374,0.0955064632968489,0.0881665721561052,0.0930802243867681,0.0815720048650246
"15",0.110220005317397,0.133727965085241,0.143699801310392,0.226974833382361,0.13126605244144,0.133007373899059,0.12110396856411
"16",0.314780699434045,0.0540633992327019,0.0606751157305333,0.0933665577640372,0.0688445734383393,0.0784605666069169,0.329809087793427
"17",0.0809157786702377,0.0918794612603959,0.431780237689868,0.112465014474724,0.0830255806548333,0.102844266204731,0.0970896610452096
"18",0.113530728173953,0.176930876856666,0.116255596545075,0.139687230208245,0.180036922474785,0.148817028316686,0.124741617424589
"19",0.120130496577795,0.12305695538836,0.1194516661339,0.143893689211441,0.204273497415465,0.160640208946161,0.128553486326878
"20",0.129313947986463,0.0958013402171547,0.10685519990563,0.148091909381469,0.264543465744171,0.144916445195755,0.110477691569357
"21",0.0880200024473358,0.0754321864141995,0.0857289163207995,0.102269085761277,0.455634748286827,0.101552882572451,0.09136217819711
"22",0.0681681035131146,0.0618573263172302,0.0906867442933428,0.449896492798648,0.16506551963041,0.0894262719243317,0.0748995415229234
"23",0.0838881746770866,0.0708104683437905,0.0796804085781498,0.0946770385421754,0.0811098697898364,0.102288483239975,0.487545556828986
