1.488793350290507078e-04 4.858339153201995941e-08 3.020019448740640655e-06 5.961805582046508789e-03 2.209172089351341128e-05 9.938627481460571289e-01 1.406188630426186137e-06
5.748368450113219928e-16 9.999998807907104492e-01 3.842609688558748515e-14 5.596312259090185925e-13 1.675166407498485110e-12 9.042764759215060622e-08 1.949207288631793489e-12
1.256334743020427371e-31 1.000000000000000000e+00 1.346839884261423486e-28 4.251482032217463393e-26 8.125812623877155620e-25 3.612393079165197168e-15 1.072858916924854571e-24
2.483431822274291545e-14 2.633056283229961991e-05 9.950660467147827148e-01 4.907553084194660187e-03 1.657612303407330171e-19 7.033016391488899899e-09 3.146642695755000330e-17
3.697390837942293729e-09 1.448448362661482192e-14 4.976992568117566407e-05 4.201509745584836031e-14 1.597525738361582626e-07 3.944756826967932284e-06 9.999461174011230469e-01
1.435607264284044504e-04 1.695512310107005760e-06 1.855608075857162476e-02 7.848909262975212187e-06 3.251533256843686104e-03 7.477296516299247742e-03 9.705619812011718750e-01
6.133657137752379640e-08 1.685780589468777180e-03 9.523448944091796875e-01 4.592740908265113831e-02 1.223752765788788111e-10 4.177526716375723481e-05 2.503585561086651978e-09
5.090357389075927941e-12 6.288132043058905496e-14 4.282624810336699284e-10 6.106983842235624849e-12 9.996038079261779785e-01 3.961187321692705154e-04 1.108708573838157463e-07
1.000000000000000000e+00 0.000000000000000000e+00 6.926788544626652799e-26 2.936591727211570308e-26 1.416765859372347923e-31 1.376559088939188769e-09 1.790504531446878361e-21
1.098710640690114815e-06 9.610997553366473767e-10 1.181521569378674030e-03 2.241368202149374156e-09 3.749278403120115399e-05 2.851502504199743271e-04 9.984946250915527344e-01
2.865651436150074005e-02 8.664950728416442871e-04 1.171268150210380554e-02 2.944195829331874847e-02 3.263587057590484619e-01 5.799127817153930664e-01 2.305089123547077179e-02
1.208601885238635987e-09 2.809572880065318995e-14 5.560285353567451239e-05 1.235129213532706882e-13 5.118082526678335853e-07 6.368338745232904330e-06 9.999375343322753906e-01
2.728745229774176551e-08 1.565946039505661247e-09 6.808734269725391641e-07 4.516290275091705553e-08 9.943253397941589355e-01 5.649880040436983109e-03 2.409052285656798631e-05
3.009237803785216307e-33 1.000000000000000000e+00 3.166062566651635438e-30 1.882994995544016765e-27 6.395439572260978423e-26 7.773731164907842894e-16 7.063003252542944400e-26
8.124821033561602235e-05 7.743961177766323090e-04 5.685676354914903641e-03 9.165158271789550781e-01 9.236057849193457514e-06 7.693270593881607056e-02 8.770986710260331165e-07
1.947144605219364166e-02 4.201175179332494736e-03 1.939569115638732910e-01 1.543733105063438416e-02 1.504686772823333740e-01 8.834387362003326416e-02 5.281206369400024414e-01
1.865850528958877194e-16 1.180564481728652027e-06 9.994271993637084961e-01 5.716510931961238384e-04 3.122473526449133330e-22 4.673954001610525211e-10 1.734258729719523004e-19
2.543139316912856884e-07 1.997068643788679765e-08 4.643164629669627175e-06 4.229611363371077459e-07 9.892905354499816895e-01 1.060512382537126541e-02 9.907084313454106450e-05
3.789309903183546435e-13 1.822114406243875023e-15 1.260811871572897758e-10 4.015950983218830039e-13 9.998426437377929688e-01 1.572460168972611427e-04 6.655970707925007446e-08
7.460903842002153397e-03 2.031069379881955683e-05 5.651043611578643322e-04 3.024234995245933533e-02 1.348656718619167805e-03 9.598957896232604980e-01 4.668114997912198305e-04
4.921248738382066890e-12 4.073012136980927456e-14 8.005310303538237804e-10 5.041518851695014902e-12 9.996620416641235352e-01 3.376962267793715000e-04 2.372410961015702924e-07
2.559417771408334374e-05 1.265820756088942289e-04 1.055733766406774521e-03 9.239515662193298340e-01 1.989031488847103901e-06 7.483848929405212402e-02 8.529769246479190770e-08
3.162162378430366516e-02 2.495290944352746010e-03 1.639975011348724365e-01 8.075064048171043396e-03 3.589197993278503418e-02 8.640297502279281616e-02 6.715155839920043945e-01
9.966052770614624023e-01 6.295355540033090169e-14 2.913472130217087397e-08 1.497895141255867202e-07 6.915032990661984513e-10 3.394348779693245888e-03 2.646251573423796799e-07
9.315615892410278320e-02 5.044815316796302795e-02 3.911911845207214355e-01 2.401977479457855225e-01 3.446016460657119751e-02 1.184128373861312866e-01 7.213374972343444824e-02
